0.7071888202821989,0.7076277027877917,0.0000000000001031
0.0000000000448478,0.0000000000448483,1.0000084416070685
0.7062221990736401,0.7094663003301063,0.0618672478849551
0.2416525671240878,0.2416574648026479,0.9398041593862889
0.6046779623242207,0.6047068930656033,0.5184165122624597
0.5267544080248459,0.5264456994957012,0.6679777479696690
0.5098602238991502,0.5098713156691352,0.6929130987122409
0.5356975154276649,0.5350242982511367,0.6548387528165753
0.4294822092806906,0.4294997495887686,0.7944353829075005
0.6861705214115259,0.6864093396742539,0.2418657522638025
0.6109962843685959,0.6133354566612800,0.5059965588937050
0.2867517042204324,0.2869957382186499,0.9146114321044960
0.1862321669128690,0.1865424167787737,0.9658331079223647
0.1192690567920536,0.1193281502219042,0.9860151595280688
0.5235529385134243,0.5228089084262997,0.6742937920840812
0.1264931501610816,0.1265002640008589,0.9839077805928466
0.1453245670529047,0.1453413763465422,0.9787272247262164
0.4201044092577683,0.4213036130202597,0.8063665697437553
0.6763436422564078,0.6769678668747546,0.2924735390416611
0.2780642536951191,0.2780677411178002,0.9194426774891573
0.1762348141814922,0.1762535636253805,0.9685119903790933
0.5425169659731657,0.5437175067700224,0.6428657163286489
0.6926255859795271,0.6929102449390742,0.2018899415634876
0.6265739336127709,0.6266694495371692,0.4635577746915995
0.0910811843342546,0.0910858089345863,0.9917059872441796
0.2134661961474152,0.2135398606588594,0.9535601281720455
0.6371823487662615,0.6368626671890600,0.4350529098677204
0.2678093751191605,0.2678623980758978,0.9256246682248568
0.6695713851491878,0.6683420477475779,0.3283471373211208
0.3434978828166906,0.3436276433093442,0.8743523242932509
0.5896180562301816,0.5917034503156233,0.5544828578287354
0.7066745463111770,0.7070206636296398,0.0370225073740747
0.6898916048089134,0.6902924097188672,0.2197609580789551
0.1931265739716150,0.1931993436892120,0.9622564332236155
0.4386037373955197,0.4386089793273290,0.7843877744235036
0.3383401962447994,0.3397540323970573,0.8806718859039827
0.2038195765529593,0.2038283938391139,0.9575838417042470
0.5651010547981166,0.5651213027176936,0.6011207382466711
0.1555691394387474,0.1562060975668950,0.9783292936602246
0.4064979213014210,0.4068918398068126,0.8189622329214553
0.4783785810490632,0.4783931705675863,0.7364330007738803
0.7016403352174514,0.7016552732589211,0.1241325450115713
0.4330041052055520,0.4330188513942942,0.7906021760329179
0.3640768153591633,0.3642949141377767,0.8576261730092688
0.2210882882143006,0.2210965976746326,0.9498869065866870
0.0769690180478013,0.0769706352843649,0.9940718449836002
0.0059533366446601,0.0059534898518064,0.9999814208281093
0.3830081012957088,0.3830129030076748,0.8406080704853324
